Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
QuickSort,Paralela,100000,random,2,4,4,5,170.5049,16,2025-10-22 16:19:01
QuickSort,Paralela,100000,random,3,8,8,1,160.1339,16,2025-10-22 16:19:01
QuickSort,Paralela,100000,random,3,8,8,2,156.8217,16,2025-10-22 16:19:01
QuickSort,Paralela,100000,random,3,8,8,3,183.3883,16,2025-10-22 16:19:01
QuickSort,Paralela,100000,random,3,8,8,4,166.0486,16,2025-10-22 16:19:01
QuickSort,Paralela,100000,random,3,8,8,5,168.775,16,2025-10-22 16:19:01
QuickSort,Serial,100000,sorted,0,1,1,1,95.3343,16,2025-10-22 16:19:02
QuickSort,Serial,100000,sorted,0,1,1,2,98.6322,16,2025-10-22 16:19:02
QuickSort,Serial,100000,sorted,0,1,1,3,94.204,16,2025-10-22 16:19:02
QuickSort,Serial,100000,sorted,0,1,1,4,99.8517,16,2025-10-22 16:19:02
QuickSort,Serial,100000,sorted,0,1,1,5,91.6963,16,2025-10-22 16:19:02
QuickSort,Paralela,100000,sorted,1,2,2,1,91.3371,16,2025-10-22 16:19:02
QuickSort,Paralela,100000,sorted,1,2,2,2,97.7144,16,2025-10-22 16:19:02
QuickSort,Paralela,100000,sorted,1,2,2,3,103.9613,16,2025-10-22 16:19:02
QuickSort,Paralela,100000,sorted,1,2,2,4,119.1557,16,2025-10-22 16:19:02
QuickSort,Paralela,100000,sorted,1,2,2,5,93.5163,16,2025-10-22 16:19:02
QuickSort,Paralela,100000,sorted,2,4,4,1,102.1261,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,2,4,4,2,133.0867,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,2,4,4,3,107.5153,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,2,4,4,4,116.0961,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,2,4,4,5,117.2257,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,3,8,8,1,101.6037,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,3,8,8,2,109.9371,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,3,8,8,3,112.206,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,3,8,8,4,114.9505,16,2025-10-22 16:19:03
QuickSort,Paralela,100000,sorted,3,8,8,5,123.467,16,2025-10-22 16:19:04
QuickSort,Serial,100000,reversed,0,1,1,1,106.2569,16,2025-10-22 16:19:04
QuickSort,Serial,100000,reversed,0,1,1,2,110.1644,16,2025-10-22 16:19:04
QuickSort,Serial,100000,reversed,0,1,1,3,91.4564,16,2025-10-22 16:19:04
QuickSort,Serial,100000,reversed,0,1,1,4,96.4939,16,2025-10-22 16:19:04
QuickSort,Serial,100000,reversed,0,1,1,5,93.6,16,2025-10-22 16:19:04
QuickSort,Paralela,100000,reversed,1,2,2,1,102.0068,16,2025-10-22 16:19:04
QuickSort,Paralela,100000,reversed,1,2,2,2,99.7286,16,2025-10-22 16:19:04
QuickSort,Paralela,100000,reversed,1,2,2,3,91.3037,16,2025-10-22 16:19:04
QuickSort,Paralela,100000,reversed,1,2,2,4,89.7985,16,2025-10-22 16:19:04
QuickSort,Paralela,100000,reversed,1,2,2,5,98.0953,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,2,4,4,1,105.6013,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,2,4,4,2,97.8257,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,2,4,4,3,95.6005,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,2,4,4,4,98.7916,16,2025-10-22 16:19:05
