Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
BubbleSort,Paralela,5000,random,3,8,8,2,1.282000,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,3,8,8,3,1.061600,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,3,8,8,4,0.996100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,3,8,8,5,0.953300,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,sorted,0,1,1,1,0.003800,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,sorted,0,1,1,2,0.007100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,sorted,0,1,1,3,0.011400,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,sorted,0,1,1,4,0.009601,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,sorted,0,1,1,5,0.003800,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,1,2,2,1,0.379101,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,1,2,2,2,0.206299,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,1,2,2,3,0.312900,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,1,2,2,4,0.208201,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,1,2,2,5,0.218100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,2,4,4,1,0.382800,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,2,4,4,2,0.301700,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,2,4,4,3,0.294600,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,2,4,4,4,0.278999,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,2,4,4,5,0.268600,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,3,8,8,1,0.484999,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,3,8,8,2,0.568399,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,3,8,8,3,0.819001,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,3,8,8,4,0.807601,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,sorted,3,8,8,5,0.524401,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,reversed,0,1,1,1,15.183900,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,reversed,0,1,1,2,14.710900,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,reversed,0,1,1,3,13.510500,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,reversed,0,1,1,4,14.408200,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,reversed,0,1,1,5,14.317100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,1,2,2,1,4.229100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,1,2,2,2,4.171899,16,Wed Nov 12 08:20:38 BRT 2025
