Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
InsertionSort,Paralela,10000,random,1,2,2,1,1.407800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,1,2,2,2,1.748000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,1,2,2,3,1.528700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,1,2,2,4,1.479300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,1,2,2,5,1.475600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,2,4,4,1,0.937800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,2,4,4,2,1.033600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,2,4,4,3,1.033100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,2,4,4,4,0.821900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,2,4,4,5,0.745300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,3,8,8,1,0.749200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,3,8,8,2,2.256200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,3,8,8,3,0.699500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,3,8,8,4,0.620800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,random,3,8,8,5,0.726499,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,sorted,0,1,1,1,0.019099,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,sorted,0,1,1,2,0.053100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,sorted,0,1,1,3,0.020799,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,sorted,0,1,1,4,0.015400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,sorted,0,1,1,5,0.016700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,1,2,2,1,0.278000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,1,2,2,2,0.211100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,1,2,2,3,0.200300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,1,2,2,4,0.187599,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,1,2,2,5,0.208000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,2,4,4,1,0.381200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,2,4,4,2,0.270000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,2,4,4,3,0.516699,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,2,4,4,4,0.464299,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,2,4,4,5,0.915801,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,3,8,8,1,0.801600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,3,8,8,2,0.439600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,3,8,8,3,0.504201,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,3,8,8,4,0.516600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,sorted,3,8,8,5,0.509600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,reversed,0,1,1,1,7.109100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,reversed,0,1,1,2,7.041200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,reversed,0,1,1,3,6.487199,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,reversed,0,1,1,4,6.262200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,reversed,0,1,1,5,6.673500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,1,2,2,1,2.555299,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,1,2,2,2,2.461201,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,1,2,2,3,2.533599,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,1,2,2,4,2.394599,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,1,2,2,5,2.291100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,2,4,4,1,1.042900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,2,4,4,2,1.092100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,2,4,4,3,0.865300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,2,4,4,4,0.938300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,2,4,4,5,1.403900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,3,8,8,1,0.989700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,3,8,8,2,0.713200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,3,8,8,3,0.720799,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,3,8,8,4,0.618500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,reversed,3,8,8,5,0.781700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,duplicates,0,1,1,1,2.887901,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,duplicates,0,1,1,2,2.939600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,duplicates,0,1,1,3,2.796999,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,duplicates,0,1,1,4,2.702699,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,duplicates,0,1,1,5,2.847600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,1,2,2,1,1.299299,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,1,2,2,2,1.411099,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,1,2,2,3,1.174800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,1,2,2,4,1.250700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,1,2,2,5,1.177300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,2,4,4,1,0.795000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,2,4,4,2,0.521400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,2,4,4,3,0.618001,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,2,4,4,4,0.557099,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,2,4,4,5,0.670999,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,3,8,8,1,0.696100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,3,8,8,2,0.830900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,3,8,8,3,0.698901,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,3,8,8,4,0.651300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,10000,duplicates,3,8,8,5,0.568300,16,Wed Nov 12 08:20:40 BRT 2025
