Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
MergeSort,Paralela,50000,duplicates,3,8,8,3,1.928700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,3,8,8,4,1.460499,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,3,8,8,5,1.529200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,random,0,1,1,1,12.322400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,random,0,1,1,2,11.187599,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,random,0,1,1,3,11.168300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,random,0,1,1,4,11.056700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,random,0,1,1,5,10.782400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,1,2,2,1,6.144700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,1,2,2,2,5.284800,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,1,2,2,3,5.365399,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,1,2,2,4,5.329700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,1,2,2,5,5.323299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,2,4,4,1,3.766199,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,2,4,4,2,3.927200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,2,4,4,3,3.605701,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,2,4,4,4,3.818799,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,2,4,4,5,3.741101,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,3,8,8,1,3.544299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,3,8,8,2,3.954200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,3,8,8,3,4.784600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,3,8,8,4,3.331899,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,random,3,8,8,5,3.347700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,sorted,0,1,1,1,3.907399,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,sorted,0,1,1,2,3.954700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,sorted,0,1,1,3,3.861901,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,sorted,0,1,1,4,4.033200,16,Wed Nov 12 08:20:41 BRT 2025
